"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.592531083E0,5.673202515E-2,2.299218750E-1,9.818831635E0,9.821687088E0
6.602563083E0,5.164260864E-2,2.164498901E-1,9.825417938E0,9.827937483E0
6.612594083E0,5.733078003E-2,2.182461548E-1,9.830806732E0,9.833396118E0
6.622625083E0,5.313949585E-2,2.115101624E-1,9.805509338E0,9.807934224E0
6.632657083E0,4.790039063E-2,2.026785278E-1,9.822424164E0,9.824631774E0
6.642688083E0,4.625381470E-2,2.085163879E-1,9.816137238E0,9.818460611E0
6.652719083E0,4.251159668E-2,2.080673218E-1,9.809101868E0,9.811400445E0
6.662751083E0,4.535568237E-2,2.198927307E-1,9.819280701E0,9.821847251E0
6.672782083E0,4.715194702E-2,2.212399292E-1,9.817783813E0,9.820389474E0
6.682813083E0,4.715194702E-2,2.260299683E-1,9.824968872E0,9.827681628E0
6.692845083E0,4.909790039E-2,2.161505127E-1,9.824220428E0,9.826720647E0
6.702876083E0,5.313949585E-2,2.258802795E-1,9.810149689E0,9.812893693E0
6.712908083E0,5.403762817E-2,2.227368164E-1,9.808203735E0,9.810881320E0
6.722939083E0,3.652404785E-2,2.222877502E-1,9.804910583E0,9.807498019E0
6.732970083E0,4.670288086E-2,2.267784119E-1,9.816436615E0,9.819166840E0
6.743002083E0,3.143463135E-2,2.110610962E-1,9.833650818E0,9.835965806E0
6.753033083E0,3.817062378E-2,2.188449097E-1,9.825717316E0,9.828228267E0
6.763064083E0,4.415817261E-2,2.228865051E-1,9.821675720E0,9.824303654E0
6.773096083E0,5.388793945E-2,2.186952209E-1,9.807754669E0,9.810340624E0
6.783127083E0,5.388793945E-2,2.170486450E-1,9.809251556E0,9.811800554E0
6.793158083E0,4.475692749E-2,2.128573608E-1,9.817484436E0,9.819893690E0
6.803190083E0,5.403762817E-2,2.134561157E-1,9.813891907E0,9.816361746E0
6.813221083E0,4.640350342E-2,2.167492676E-1,9.827064514E0,9.829564105E0
6.823252083E0,4.640350342E-2,2.180964661E-1,9.823921051E0,9.826451250E0
6.833284083E0,5.688171387E-2,2.088157654E-1,9.803862762E0,9.806251303E0
6.843315083E0,5.628295898E-2,2.213896179E-1,9.806706848E0,9.809366969E0
6.853346083E0,5.568420410E-2,2.071691895E-1,9.822124786E0,9.824467167E0
6.863378083E0,4.086502075E-2,2.101629639E-1,9.828711090E0,9.831042677E0
6.873409083E0,3.772155762E-2,2.148033142E-1,9.817035370E0,9.819457563E0
6.883441083E0,4.715194702E-2,2.207908630E-1,9.808054047E0,9.810652175E0
6.893472083E0,4.580474854E-2,2.177970886E-1,9.820029144E0,9.822550893E0
6.903503083E0,5.239105225E-2,2.171983337E-1,9.820478210E0,9.823019506E0
6.913535083E0,5.613327026E-2,2.252815247E-1,9.816885681E0,9.819630705E0
6.923566083E0,5.403762817E-2,2.299218750E-1,9.828112335E0,9.830949914E0
6.933597083E0,5.523513794E-2,2.109114075E-1,9.824370117E0,9.826789035E0
6.943629083E0,4.625381470E-2,2.174977112E-1,9.818382568E0,9.820900210E0
6.953660083E0,5.433700562E-2,2.076182556E-1,9.802365875E0,9.804714917E0
6.963691083E0,5.254074097E-2,2.261796570E-1,9.810299377E0,9.813047011E0
6.973723083E0,4.430786133E-2,2.215393066E-1,9.817334747E0,9.819934032E0
6.983754083E0,4.445755005E-2,2.203417969E-1,9.813442841E0,9.816016879E0
6.993786083E0,4.026626587E-2,2.303709412E-1,9.811047821E0,9.813834699E0
7.003817083E0,3.712280273E-2,2.284249878E-1,9.824669495E0,9.827394708E0
7.013848083E0,4.535568237E-2,2.177970886E-1,9.817035370E0,9.819555803E0
7.023880083E0,4.041595459E-2,2.210902405E-1,9.812993774E0,9.815567287E0
7.033911083E0,4.490661621E-2,2.204914856E-1,9.819580078E0,9.822157910E0
7.043942083E0,4.864883423E-2,2.116598511E-1,9.819879456E0,9.822280750E0
7.053974083E0,5.643264771E-2,2.143542480E-1,9.827812958E0,9.830312300E0
7.064005083E0,6.242019653E-2,2.212399292E-1,9.824370117E0,9.827059152E0
7.074036083E0,4.625381470E-2,2.157014465E-1,9.807904358E0,9.810385029E0
7.084068083E0,5.149291992E-2,2.221380615E-1,9.812095642E0,9.814744914E0
7.094099083E0,5.194198608E-2,2.185455322E-1,9.814041595E0,9.816612071E0
7.104130083E0,5.059478760E-2,2.275268555E-1,9.813442841E0,9.816210505E0
7.114162083E0,4.640350342E-2,2.221380615E-1,9.798024902E0,9.800652559E0
7.124193083E0,5.388793945E-2,2.225871277E-1,9.821825409E0,9.824495066E0
7.134224083E0,4.999603271E-2,2.183958435E-1,9.815688171E0,9.818244783E0
7.144255083E0,4.191284180E-2,2.227368164E-1,9.825417938E0,9.828031646E0
7.154286083E0,4.236190796E-2,2.070195007E-1,9.819879456E0,9.822152724E0
7.164317083E0,5.209167480E-2,2.146536255E-1,9.803862762E0,9.806350737E0
7.174348083E0,5.688171387E-2,2.204914856E-1,9.804311829E0,9.806955820E0
7.184378083E0,4.834945679E-2,2.242337036E-1,9.802665253E0,9.805348769E0
7.194408083E0,4.999603271E-2,2.257305908E-1,9.816286926E0,9.819009264E0
7.204439083E0,5.658233643E-2,2.269281006E-1,9.806108093E0,9.808896669E0
7.214469083E0,5.718109131E-2,2.185455322E-1,9.818083191E0,9.820681716E0
7.224500083E0,3.951782227E-2,2.239343262E-1,9.816137238E0,9.818770723E0
7.234531083E0,4.370910645E-2,2.013313293E-1,9.810598755E0,9.812761727E0
7.244561083E0,4.610412598E-2,2.119592285E-1,9.812544708E0,9.814941974E0
7.254592083E0,5.014572144E-2,2.134561157E-1,9.823471985E0,9.825918784E0
7.264623083E0,4.805007935E-2,2.167492676E-1,9.820328522E0,9.822837743E0
7.274654083E0,5.014572144E-2,2.219883728E-1,9.815239105E0,9.817877170E0
7.284685083E0,4.445755005E-2,2.323168945E-1,9.798324280E0,9.801178822E0
7.294716083E0,3.981719971E-2,2.207908630E-1,9.815388794E0,9.817952495E0
7.304747083E0,4.430786133E-2,2.127076721E-1,9.805509338E0,9.807916248E0
7.314778083E0,4.894821167E-2,1.981878662E-1,9.808802490E0,9.810926595E0
7.324808083E0,4.475692749E-2,2.161505127E-1,9.808054047E0,9.810537621E0
7.334839083E0,3.308120728E-2,2.155517578E-1,9.818532257E0,9.820953753E0
7.344871083E0,3.861968994E-2,2.142045593E-1,9.838291168E0,9.840698562E0
7.354902083E0,4.266128540E-2,2.143542480E-1,9.832153931E0,9.834582790E0
7.364932083E0,4.281097412E-2,2.043251038E-1,9.819280701E0,9.821499631E0
7.374964083E0,4.355941772E-2,2.177970886E-1,9.819729767E0,9.822241378E0
7.384995083E0,4.266128540E-2,2.243833923E-1,9.817783813E0,9.820440260E0
7.395025083E0,4.370910645E-2,2.182461548E-1,9.812395020E0,9.814919148E0
7.405056083E0,5.792953491E-2,2.134561157E-1,9.824669495E0,9.827158797E0
7.415087083E0,5.313949585E-2,2.029779053E-1,9.832752686E0,9.834991063E0
7.425117083E0,5.583389282E-2,2.228865051E-1,9.807904358E0,9.810595482E0
7.435148083E0,5.852828979E-2,2.225871277E-1,9.818382568E0,9.821079719E0
7.445178083E0,4.415817261E-2,2.142045593E-1,9.807604980E0,9.810043272E0
7.455208083E0,3.876937866E-2,2.165995789E-1,9.806108093E0,9.808576573E0
7.465240083E0,5.194198608E-2,2.209405518E-1,9.819280701E0,9.821903389E0
7.475271083E0,6.077362061E-2,2.124082947E-1,9.837542725E0,9.840023251E0
7.485302083E0,5.119354248E-2,2.174977112E-1,9.808652802E0,9.811197471E0
7.495333083E0,5.388793945E-2,2.203417969E-1,9.808952179E0,9.811574658E0
7.505364083E0,5.388793945E-2,2.151026917E-1,9.819131012E0,9.821634635E0
7.515395083E0,5.523513794E-2,2.212399292E-1,9.822124786E0,9.824771414E0
7.525427083E0,6.361770630E-2,2.284249878E-1,9.818981323E0,9.821843993E0
7.535458083E0,6.047424316E-2,2.252815247E-1,9.823621674E0,9.826390573E0
7.545490083E0,5.089416504E-2,2.267784119E-1,9.811945953E0,9.814698266E0
7.555521083E0,5.433700562E-2,2.143542480E-1,9.802216187E0,9.804710216E0
7.565552083E0,4.655319214E-2,2.228865051E-1,9.825567627E0,9.828205573E0
7.575584083E0,4.640350342E-2,2.239343262E-1,9.806856537E0,9.809522669E0
7.585614083E0,4.460723877E-2,2.189945984E-1,9.806407471E0,9.808953865E0
7.595645083E0,2.320175171E-2,2.215393066E-1,9.807604980E0,9.810134221E0
7.605676083E0,3.113525391E-2,2.195933533E-1,9.815987549E0,9.818492868E0
7.615708083E0,3.023712158E-2,2.116598511E-1,9.806257782E0,9.808588373E0
7.625740083E0,3.128494263E-2,2.173480225E-1,9.824968872E0,9.827422462E0
7.635772083E0,3.951782227E-2,2.188449097E-1,9.823771362E0,9.826288136E0
7.645803083E0,4.385879517E-2,2.177970886E-1,9.821226654E0,9.823739215E0
7.655835083E0,2.918930054E-2,2.234852600E-1,9.816586304E0,9.819173302E0
7.665866083E0,3.772155762E-2,2.091151428E-1,9.818232880E0,9.820532009E0
7.675897083E0,4.430786133E-2,2.089654541E-1,9.824819183E0,9.827141076E0
7.685928083E0,3.772155762E-2,2.145039368E-1,9.815089417E0,9.817505544E0
7.695958083E0,6.062393188E-2,2.203417969E-1,9.815837860E0,9.818497780E0
7.705989083E0,4.640350342E-2,2.053729248E-1,9.809850311E0,9.812109582E0
7.716020083E0,5.269042969E-2,2.110610962E-1,9.812993774E0,9.815404723E0
7.726050083E0,6.286926270E-2,2.212399292E-1,9.831854553E0,9.834544403E0
7.736081083E0,7.484436035E-2,2.097138977E-1,9.812395020E0,9.814921172E0
7.746113083E0,6.541397095E-2,2.255809021E-1,9.804311829E0,9.807124765E0
7.756144083E0,7.454498291E-2,2.180964661E-1,9.805359650E0,9.808068152E0
7.766177083E0,6.601272583E-2,2.103126526E-1,9.824669495E0,9.827141994E0
7.776209083E0,7.484436035E-2,2.163002014E-1,9.826016693E0,9.828682084E0
7.786240083E0,6.586303711E-2,2.058219910E-1,9.817185059E0,9.819563285E0
7.796272083E0,6.721023560E-2,2.146536255E-1,9.824370117E0,9.826944672E0
7.806302083E0,5.403762817E-2,2.183958435E-1,9.821825409E0,9.824401823E0
7.816334083E0,5.298980713E-2,2.104623413E-1,9.826765137E0,9.829161478E0
7.826365083E0,5.763015747E-2,2.110610962E-1,9.811796265E0,9.814235271E0
7.836396083E0,4.790039063E-2,2.176473999E-1,9.824070740E0,9.826598126E0
7.846425083E0,4.595443726E-2,2.219883728E-1,9.822723541E0,9.825339099E0
7.856454083E0,2.454895020E-2,2.251318359E-1,9.814640350E0,9.817252783E0
7.866485083E0,3.382965088E-2,2.161505127E-1,9.807904358E0,9.810344203E0
7.876516083E0,3.353027344E-2,2.152523804E-1,9.795480194E0,9.797902332E0
7.886546083E0,3.248245239E-2,2.206411743E-1,9.815388794E0,9.817922123E0
7.896576083E0,1.422042847E-2,2.263293457E-1,9.807155914E0,9.809777486E0
7.906606083E0,3.233276367E-2,2.264790344E-1,9.816436615E0,9.819102096E0
7.916636083E0,2.335144043E-2,2.088157654E-1,9.813143463E0,9.815392704E0
7.926666083E0,3.487747192E-2,2.157014465E-1,9.818532257E0,9.820963254E0
7.936696083E0,2.978805542E-2,2.273771667E-1,9.817484436E0,9.820162339E0
7.946726083E0,3.817062378E-2,2.161505127E-1,9.813742218E0,9.816196532E0
7.956756083E0,3.412902832E-2,2.242337036E-1,9.813592529E0,9.816213317E0
7.966787667E0,3.338058472E-2,2.294728088E-1,9.818232880E0,9.820970874E0
7.976818667E0,6.631210327E-2,2.168989563E-1,9.813143463E0,9.815764213E0
7.986849667E0,5.822891235E-2,2.258802795E-1,9.806557159E0,9.809331059E0
7.996881667E0,7.110214233E-2,2.218386841E-1,9.807305603E0,9.810071922E0
8.006912667E0,6.676116943E-2,2.267784119E-1,9.802814941E0,9.805665009E0
8.016943667E0,6.825805664E-2,2.131567383E-1,9.810598755E0,9.813151527E0
8.026974667E0,8.128097534E-2,2.236349487E-1,9.823921051E0,9.826802329E0
8.037005667E0,8.202941895E-2,2.110610962E-1,9.807904358E0,9.810518004E0
8.047036667E0,7.843688965E-2,2.034269714E-1,9.816885681E0,9.819306460E0
8.057067667E0,6.466552734E-2,2.191442871E-1,9.811197510E0,9.813857673E0
8.067098667E0,7.110214233E-2,2.139051819E-1,9.813293152E0,9.815881694E0
8.077130667E0,5.882766724E-2,2.154020691E-1,9.817634125E0,9.820173041E0
8.087161667E0,5.179229736E-2,2.203417969E-1,9.822873230E0,9.825480723E0
8.097193667E0,6.436614990E-2,2.212399292E-1,9.814191284E0,9.816895674E0
8.107223667E0,5.852828979E-2,2.174977112E-1,9.813143463E0,9.815727963E0
8.117254667E0,4.834945679E-2,2.194436646E-1,9.810449066E0,9.813022168E0
8.127286667E0,3.921844482E-2,2.139051819E-1,9.807155914E0,9.809566792E0
8.137316667E0,4.146377563E-2,2.306703186E-1,9.822424164E0,9.825219819E0
8.147346667E0,4.041595459E-2,2.237846375E-1,9.817634125E0,9.820267452E0
8.157377667E0,2.739303589E-2,2.164498901E-1,9.826615448E0,9.829037191E0
8.167409667E0,2.948867798E-2,2.210902405E-1,9.826016693E0,9.828547936E0
8.177440667E0,2.080673218E-2,2.176473999E-1,9.797276459E0,9.799715777E0
8.187470667E0,2.829116821E-2,2.189945984E-1,9.790241089E0,9.792730957E0
8.197501667E0,2.454895020E-2,2.168989563E-1,9.787097626E0,9.789531539E0
8.207532667E0,3.083587646E-2,2.186952209E-1,9.802814941E0,9.805302608E0
8.217563667E0,4.101470947E-2,2.306703186E-1,9.828262024E0,9.831054135E0
8.227595667E0,3.981719971E-2,2.341131592E-1,9.848020935E0,9.850883753E0
8.237627667E0,5.508544922E-2,2.216889954E-1,9.825268250E0,9.827923310E0
8.247657667E0,4.266128540E-2,2.151026917E-1,9.809101868E0,9.811552813E0
8.257689667E0,4.745132446E-2,2.095642090E-1,9.839189301E0,9.841535189E0
8.267720667E0,4.984634399E-2,2.017803955E-1,9.850865021E0,9.853057477E0
8.277751667E0,6.900650024E-2,2.097138977E-1,9.841883698E0,9.844359630E0
8.287782667E0,6.331832886E-2,2.088157654E-1,9.817783813E0,9.820208360E0
8.297813667E0,8.352630615E-2,2.137554932E-1,9.787247314E0,9.789937592E0
8.307844667E0,1.082249451E-1,2.234852600E-1,9.840686188E0,9.843818514E0
8.317875667E0,9.894424438E-2,2.477348328E-1,9.895621948E0,9.899216952E0
8.327906667E0,6.406677246E-2,2.195933533E-1,9.822873230E0,9.825536336E0
8.337938667E0,6.870712280E-2,2.269281006E-1,9.782606964E0,9.785479858E0
8.347969667E0,4.685256958E-2,2.161505127E-1,9.831555176E0,9.834042576E0
8.357999667E0,2.933898926E-2,2.216889954E-1,9.863438873E0,9.865973505E0
8.368030667E0,2.888992310E-2,2.219883728E-1,9.788145447E0,9.790705018E0
8.378060667E0,3.876937866E-2,2.004331970E-1,9.770631866E0,9.772764379E0
8.388091667E0,5.613327026E-2,2.258802795E-1,9.782756653E0,9.785525054E0
8.398123667E0,4.445755005E-2,2.288740540E-1,9.820328522E0,9.823095850E0
8.408154667E0,4.445755005E-2,2.183958435E-1,9.791139221E0,9.793675534E0
8.418185667E0,4.026626587E-2,1.993853760E-1,9.729317780E0,9.731443899E0
8.428215667E0,1.212478638E-2,2.137554932E-1,9.786798248E0,9.789139818E0
8.438247667E0,1.945953369E-2,2.070195007E-1,9.854607239E0,9.856800677E0
8.448277667E0,2.320175171E-2,2.094145203E-1,9.841434631E0,9.843689774E0
8.458308667E0,4.700225830E-2,2.113604736E-1,9.776320038E0,9.778717500E0
8.468339667E0,4.236190796E-2,2.195933533E-1,9.805060272E0,9.807610449E0
8.478370667E0,3.293151855E-2,2.215393066E-1,9.823621674E0,9.826174583E0
8.488401667E0,4.805007935E-2,2.085163879E-1,9.810149689E0,9.812483111E0
8.498433667E0,3.802093506E-2,1.932481384E-1,9.779762878E0,9.781745877E0
8.508465667E0,5.703140259E-2,1.962419128E-1,9.828112335E0,9.830236800E0
8.518496667E0,3.921844482E-2,2.119592285E-1,9.855505371E0,9.857862391E0
8.528527667E0,6.481521606E-2,2.163002014E-1,9.826765137E0,9.829359076E0
8.538558667E0,5.837860107E-2,2.143542480E-1,9.779762878E0,9.782285917E0
8.548589667E0,4.790039063E-2,2.101629639E-1,9.803114319E0,9.805483836E0
8.558620667E0,4.775070190E-2,2.163002014E-1,9.847272491E0,9.849763521E0
8.568652667E0,5.254074097E-2,2.116598511E-1,9.848320312E0,9.850734663E0
8.578684667E0,4.580474854E-2,2.092648315E-1,9.804910583E0,9.807250450E0
8.588717667E0,6.840774536E-2,2.182461548E-1,9.791139221E0,9.793810201E0
8.598748667E0,8.262817383E-2,2.180964661E-1,9.840536499E0,9.843299857E0
8.608778667E0,6.182144165E-2,2.210902405E-1,9.824070740E0,9.826752703E0
8.618809667E0,4.894821167E-2,2.336640930E-1,9.777367859E0,9.780282055E0
8.628840667E0,4.849914551E-2,2.180964661E-1,9.799521790E0,9.802068432E0
8.638871667E0,2.918930054E-2,2.004331970E-1,9.842931519E0,9.845015305E0
8.648903667E0,2.514770508E-2,2.091151428E-1,9.854008484E0,9.856259166E0
8.658934667E0,4.281097412E-2,2.221380615E-1,9.797276459E0,9.799887964E0
8.668964667E0,3.817062378E-2,2.240840149E-1,9.783505096E0,9.786145442E0
8.678996667E0,3.427871704E-2,2.228865051E-1,9.817185059E0,9.819774738E0
8.689026667E0,2.993774414E-2,2.103126526E-1,9.822274475E0,9.824571418E0
8.699057667E0,5.269042969E-2,2.124082947E-1,9.821226654E0,9.823664619E0
8.709088667E0,3.637435913E-2,2.062710571E-1,9.810449066E0,9.812684736E0
8.719120667E0,3.382965088E-2,2.047741699E-1,9.825717316E0,9.827909120E0
8.729152667E0,4.400848389E-2,2.077679443E-1,9.825118561E0,9.827413647E0
8.739184667E0,3.787124634E-2,2.168989563E-1,9.790390778E0,9.792866330E0
8.749216667E0,5.807922363E-2,2.294728088E-1,9.789792023E0,9.792653308E0
8.759247667E0,4.790039063E-2,2.270777893E-1,9.817035370E0,9.819778115E0
8.769280667E0,4.879852295E-2,2.221380615E-1,9.839488678E0,9.842116848E0
8.779311667E0,5.403762817E-2,2.119592285E-1,9.816286926E0,9.818723736E0
8.789342667E0,7.110214233E-2,1.884580994E-1,9.789792023E0,9.791863960E0
8.799372667E0,9.310638428E-2,1.775308228E-1,9.808652802E0,9.810701085E0
8.809403667E0,6.271957397E-2,2.121089172E-1,9.818831635E0,9.821322650E0
8.819434667E0,8.173004150E-2,2.332150269E-1,9.821226654E0,9.824335196E0
8.829465667E0,8.532257080E-2,2.448907471E-1,9.813891907E0,9.817317647E0
8.839496667E0,5.972579956E-2,2.294728088E-1,9.809101868E0,9.811967407E0
8.849526667E0,1.646575928E-2,2.133064270E-1,9.793085175E0,9.795421787E0
8.859557667E0,-9.879455566E-3,2.101629639E-1,9.813143463E0,9.815398652E0
8.869587667E0,4.939727783E-3,2.041754150E-1,9.820478210E0,9.822601706E0
8.879618667E0,4.580474854E-2,2.028282166E-1,9.825567627E0,9.827767628E0
8.889650667E0,6.691085815E-2,2.095642090E-1,9.832004242E0,9.834464990E0
8.899682667E0,7.229965210E-2,2.188449097E-1,9.811197510E0,9.813904264E0
8.909714667E0,4.490661621E-2,2.276765442E-1,9.795779572E0,9.798527983E0
8.919745667E0,3.502716064E-2,2.228865051E-1,9.811347198E0,9.813941061E0
8.929777667E0,3.143463135E-2,2.118095398E-1,9.822873230E0,9.825206863E0
8.939809667E0,5.059478760E-2,2.101629639E-1,9.809101868E0,9.811483463E0
8.949840667E0,3.158432007E-2,2.195933533E-1,9.798473969E0,9.800985202E0
8.959871667E0,4.385879517E-2,2.242337036E-1,9.797276459E0,9.799940324E0
8.969903667E0,4.730163574E-2,2.272274780E-1,9.800868988E0,9.803616817E0
8.979933667E0,5.328918457E-2,2.272274780E-1,9.809700623E0,9.812476668E0
8.989965667E0,4.924758911E-2,2.122586060E-1,9.801467743E0,9.803889481E0
8.999996667E0,3.996688843E-2,2.064207458E-1,9.807455292E0,9.809708771E0
9.010028667E0,4.296066284E-2,2.155517578E-1,9.825567627E0,9.828025609E0
9.020060667E0,3.802093506E-2,2.106120300E-1,9.834099884E0,9.836428394E0
9.030091667E0,5.104385376E-2,2.151026917E-1,9.813442841E0,9.815932713E0
9.040122667E0,5.538482666E-2,2.157014465E-1,9.803862762E0,9.806391776E0
9.050153667E0,6.017486572E-2,2.155517578E-1,9.810449066E0,9.813001297E0
9.060185667E0,5.433700562E-2,2.171983337E-1,9.824968872E0,9.827519573E0
9.070216667E0,5.074447632E-2,2.183958435E-1,9.816586304E0,9.819146521E0
9.080248667E0,4.700225830E-2,2.115101624E-1,9.831106110E0,9.833493433E0
9.090280667E0,6.556365967E-2,2.052232361E-1,9.826166382E0,9.828527913E0
9.100311667E0,6.810836792E-2,2.133064270E-1,9.812095642E0,9.814650237E0
9.110342667E0,5.763015747E-2,2.164498901E-1,9.804461517E0,9.807019804E0
9.120374667E0,4.834945679E-2,2.167492676E-1,9.795779572E0,9.798296552E0
9.130406667E0,4.595443726E-2,2.221380615E-1,9.805209961E0,9.807833579E0
9.140437667E0,4.430786133E-2,2.062710571E-1,9.808952179E0,9.811220810E0
9.150468667E0,3.338058472E-2,2.171983337E-1,9.808203735E0,9.810665110E0
9.160500667E0,4.101470947E-2,2.098635864E-1,9.820029144E0,9.822357015E0
9.170531667E0,2.499801636E-2,2.240840149E-1,9.837991791E0,9.840575238E0
9.180562667E0,2.155517578E-2,2.224374390E-1,9.846224670E0,9.848760496E0
9.190594667E0,3.502716064E-2,2.329156494E-1,9.821076965E0,9.823900924E0
9.200624667E0,4.610412598E-2,2.234852600E-1,9.805359650E0,9.808014535E0
9.210654667E0,4.026626587E-2,2.089654541E-1,9.817933502E0,9.820239620E0
9.220685667E0,3.412902832E-2,2.041754150E-1,9.828112335E0,9.830292186E0
9.230716667E0,4.535568237E-2,2.186952209E-1,9.790241089E0,9.792788434E0
9.240747667E0,5.897735596E-2,2.158511353E-1,9.812993774E0,9.815544654E0
9.250776667E0,5.957611084E-2,2.173480225E-1,9.814939728E0,9.817526742E0
9.260808667E0,5.388793945E-2,2.152523804E-1,9.818083191E0,9.820590361E0
9.270840667E0,6.406677246E-2,2.133064270E-1,9.814340973E0,9.816867775E0
9.280871667E0,4.430786133E-2,2.312690735E-1,9.809550934E0,9.812376781E0
9.290903667E0,5.837860107E-2,2.221380615E-1,9.815837860E0,9.818524649E0
9.300934667E0,6.047424316E-2,2.157014465E-1,9.829459534E0,9.832011949E0
9.310965667E0,6.975494385E-2,2.164498901E-1,9.819729767E0,9.822362700E0
9.320996667E0,4.954696655E-2,2.089654541E-1,9.811945953E0,9.814295943E0
9.331026667E0,5.688171387E-2,2.161505127E-1,9.797426147E0,9.799975290E0
9.341057667E0,5.194198608E-2,2.142045593E-1,9.789342957E0,9.791823992E0
9.351088667E0,6.047424316E-2,2.186952209E-1,9.794731750E0,9.797359583E0
9.361119667E0,5.852828979E-2,2.118095398E-1,9.817035370E0,9.819494503E0
9.371150667E0,6.391708374E-2,2.270777893E-1,9.831704865E0,9.834534573E0
9.381180667E0,6.915618896E-2,2.421963501E-1,9.837243347E0,9.840467383E0
9.391211667E0,6.945556641E-2,2.362088013E-1,9.830956421E0,9.834038988E0
9.401242667E0,4.819976807E-2,2.312690735E-1,9.823322296E0,9.826162503E0
9.411273667E0,3.772155762E-2,2.180964661E-1,9.799970856E0,9.802469982E0
9.421304667E0,9.580078125E-3,1.995350647E-1,9.792486420E0,9.794523791E0
9.431334667E0,1.182540894E-2,2.133064270E-1,9.819131012E0,9.821454745E0
9.441364667E0,3.083587646E-2,2.137554932E-1,9.842632141E0,9.845001256E0
9.451395667E0,4.415817261E-2,2.311193848E-1,9.827962646E0,9.830779008E0
9.461427667E0,4.610412598E-2,2.254312134E-1,9.822424164E0,9.825118894E0
9.471459667E0,4.206253052E-2,2.350112915E-1,9.795779572E0,9.798688534E0
9.481490667E0,4.311035156E-2,2.263293457E-1,9.791887665E0,9.794597874E0
9.491521667E0,3.113525391E-2,2.086660767E-1,9.790690155E0,9.792963017E0
9.501552667E0,3.338058472E-2,2.079176331E-1,9.834249573E0,9.836503884E0
9.511583667E0,5.718109131E-2,2.088157654E-1,9.868827667E0,9.871202218E0
9.521615667E0,4.445755005E-2,2.195933533E-1,9.836644592E0,9.839195828E0
9.531647667E0,6.466552734E-2,2.191442871E-1,9.804910583E0,9.807572452E0
9.541678667E0,6.511459351E-2,2.248324585E-1,9.789941711E0,9.792739569E0
9.551709667E0,7.514373779E-2,2.056723022E-1,9.779613190E0,9.782064292E0
9.561740667E0,6.167175293E-2,2.049238586E-1,9.798923035E0,9.801259604E0
9.571770667E0,6.885681152E-2,2.146536255E-1,9.826765137E0,9.829350461E0
9.581801667E0,7.858657837E-2,2.170486450E-1,9.841284943E0,9.843991837E0
9.591832667E0,6.092330933E-2,2.278262329E-1,9.862241364E0,9.865060626E0
9.601863667E0,6.721023560E-2,2.206411743E-1,9.805509338E0,9.808221711E0
9.611894667E0,5.852828979E-2,2.151026917E-1,9.782906342E0,9.785445887E0
9.621925667E0,6.631210327E-2,2.273771667E-1,9.806706848E0,9.809566600E0
9.631956667E0,6.840774536E-2,2.146536255E-1,9.817334747E0,9.819919416E0
9.641987667E0,5.194198608E-2,2.234852600E-1,9.814191284E0,9.816872934E0
9.652017667E0,4.610412598E-2,2.182461548E-1,9.823172607E0,9.825704914E0
9.662048667E0,7.065307617E-2,2.335144043E-1,9.840835876E0,9.843859588E0
9.672078667E0,4.445755005E-2,2.264790344E-1,9.819580078E0,9.822292102E0
9.682108667E0,4.400848389E-2,2.143542480E-1,9.809401245E0,9.811841686E0
9.692139667E0,4.430786133E-2,2.106120300E-1,9.802665253E0,9.805027622E0
9.702170667E0,3.517684937E-2,2.222877502E-1,9.803264008E0,9.805846953E0
9.712201667E0,3.697311401E-2,2.216889954E-1,9.818532257E0,9.821104251E0
9.722232667E0,2.948867798E-2,2.233355713E-1,9.824669495E0,9.827251856E0
9.732263667E0,3.622467041E-2,2.164498901E-1,9.809401245E0,9.811855868E0
9.742293667E0,3.817062378E-2,2.215393066E-1,9.806856537E0,9.809432797E0
9.752324667E0,5.179229736E-2,2.245330811E-1,9.822274475E0,9.824977018E0
9.762354667E0,2.888992310E-2,2.363584900E-1,9.803264008E0,9.806155473E0
9.772385667E0,3.607498169E-2,2.170486450E-1,9.818681946E0,9.821146912E0
9.782416667E0,5.628295898E-2,2.145039368E-1,9.802964630E0,9.805472719E0
9.792446667E0,6.286926270E-2,2.237846375E-1,9.823621674E0,9.826371400E0
9.802477667E0,5.852828979E-2,2.222877502E-1,9.824519806E0,9.827208496E0
9.812507667E0,5.328918457E-2,2.218386841E-1,9.833650818E0,9.836297095E0
9.822537667E0,7.005432129E-2,2.353106689E-1,9.831854553E0,9.834919556E0
9.832566667E0,6.376739502E-2,2.107617188E-1,9.806108093E0,9.808580056E0
9.842597667E0,7.185058594E-2,2.088157654E-1,9.806108093E0,9.808594317E0
9.852627667E0,6.451583862E-2,2.050735474E-1,9.792037354E0,9.794397020E0
9.862658667E0,7.634124756E-2,2.067201233E-1,9.825717316E0,9.828188132E0
9.872689667E0,7.274871826E-2,2.185455322E-1,9.836345215E0,9.839041707E0
9.882720667E0,5.493576050E-2,2.200424194E-1,9.813891907E0,9.816512159E0
9.892751667E0,5.583389282E-2,2.448907471E-1,9.823172607E0,9.826383311E0
9.902782667E0,5.343887329E-2,2.409988403E-1,9.832902374E0,9.836000471E0
